topicID	numTokensOfTopic	topicInAuthor	authorInTopic	author
54	4610	0.012554	0.006046	Orwell, George
61	4475	0.012187	0.004420	Orwell, George
9	4433	0.012072	0.003735	Orwell, George
3	4364	0.011885	0.004248	Orwell, George
21	4334	0.011803	0.003657	Orwell, George
35	4183	0.011392	0.003760	Orwell, George
13	3789	0.010319	0.005750	Orwell, George
69	3759	0.010237	0.004795	Orwell, George
64	2699	0.007350	0.018984	Orwell, George
29	2383	0.006490	0.001569	Orwell, George
18	2070	0.005637	0.001166	Orwell, George
19	1675	0.004562	0.001761	Orwell, George
27	1645	0.004480	0.001913	Orwell, George
68	1532	0.004172	0.001042	Orwell, George
44	1376	0.003747	0.000868	Orwell, George
45	1024	0.002789	0.001041	Orwell, George
63	855	0.002328	0.002865	Orwell, George
51	823	0.002241	0.000876	Orwell, George
34	634	0.001727	0.001251	Orwell, George
55	595	0.001620	0.001230	Orwell, George
46	528	0.001438	0.000797	Orwell, George
38	515	0.001403	0.000891	Orwell, George
14	498	0.001356	0.001144	Orwell, George
5	493	0.001343	0.001052	Orwell, George
72	305	0.000831	0.000940	Orwell, George
4	274	0.000746	0.000339	Orwell, George
33	272	0.000741	0.001912	Orwell, George
12	227	0.000618	0.000406	Orwell, George
30	198	0.000539	0.000294	Orwell, George
22	184	0.000501	0.000579	Orwell, George
37	178	0.000485	0.000643	Orwell, George
31	168	0.000458	0.000609	Orwell, George
8	149	0.000406	0.000276	Orwell, George
62	147	0.000400	0.000361	Orwell, George
32	145	0.000395	0.000307	Orwell, George
16	143	0.000389	0.000192	Orwell, George
11	137	0.000373	0.000501	Orwell, George
58	136	0.000370	0.000213	Orwell, George
52	119	0.000324	0.000294	Orwell, George
59	119	0.000324	0.000349	Orwell, George
71	107	0.000291	0.000468	Orwell, George
43	105	0.000286	0.000707	Orwell, George
49	92	0.000251	0.000283	Orwell, George
56	87	0.000237	0.000392	Orwell, George
67	75	0.000204	0.000494	Orwell, George
66	59	0.000161	0.000304	Orwell, George
60	52	0.000142	0.000098	Orwell, George
24	50	0.000136	0.000122	Orwell, George
74	45	0.000123	0.000136	Orwell, George
20	37	0.000101	0.000168	Orwell, George
43	95862	0.139932	0.645609	Stephenson, Neal
47	37469	0.054694	0.014260	Stephenson, Neal
39	29859	0.043586	0.008325	Stephenson, Neal
41	29793	0.043490	0.010911	Stephenson, Neal
28	27919	0.040754	0.005543	Stephenson, Neal
53	25645	0.037435	0.006848	Stephenson, Neal
25	25281	0.036903	0.009663	Stephenson, Neal
50	22843	0.033345	0.013758	Stephenson, Neal
1	22410	0.032712	0.015430	Stephenson, Neal
7	20635	0.030121	0.011928	Stephenson, Neal
73	20179	0.029456	0.009269	Stephenson, Neal
40	20116	0.029364	0.012912	Stephenson, Neal
70	19217	0.028052	0.005813	Stephenson, Neal
23	17891	0.026116	0.006089	Stephenson, Neal
17	16228	0.023688	0.006797	Stephenson, Neal
3	14302	0.020877	0.013922	Stephenson, Neal
9	14206	0.020737	0.011968	Stephenson, Neal
6	13967	0.020388	0.009172	Stephenson, Neal
0	13005	0.018984	0.007481	Stephenson, Neal
48	11818	0.017251	0.004568	Stephenson, Neal
29	11245	0.016415	0.007404	Stephenson, Neal
65	10295	0.015028	0.003766	Stephenson, Neal
15	10273	0.014996	0.008959	Stephenson, Neal
10	10198	0.014886	0.004790	Stephenson, Neal
21	10119	0.014771	0.008537	Stephenson, Neal
57	9814	0.014326	0.009855	Stephenson, Neal
68	9025	0.013174	0.006136	Stephenson, Neal
26	8461	0.012351	0.008310	Stephenson, Neal
18	7663	0.011186	0.004315	Stephenson, Neal
61	7604	0.011100	0.007510	Stephenson, Neal
54	7086	0.010344	0.009293	Stephenson, Neal
35	7037	0.010272	0.006326	Stephenson, Neal
13	6995	0.010211	0.010615	Stephenson, Neal
27	6774	0.009888	0.007878	Stephenson, Neal
2	6389	0.009326	0.007671	Stephenson, Neal
19	6346	0.009263	0.006670	Stephenson, Neal
36	6211	0.009066	0.003600	Stephenson, Neal
5	5948	0.008682	0.012693	Stephenson, Neal
69	5401	0.007884	0.006890	Stephenson, Neal
42	3680	0.005372	0.009936	Stephenson, Neal
44	2705	0.003949	0.001707	Stephenson, Neal
72	2675	0.003905	0.008244	Stephenson, Neal
51	2405	0.003511	0.002560	Stephenson, Neal
45	2162	0.003156	0.002199	Stephenson, Neal
34	2139	0.003122	0.004221	Stephenson, Neal
38	1813	0.002646	0.003138	Stephenson, Neal
55	1328	0.001939	0.002745	Stephenson, Neal
62	1317	0.001922	0.003230	Stephenson, Neal
37	1208	0.001763	0.004363	Stephenson, Neal
14	1187	0.001733	0.002726	Stephenson, Neal
4	1187	0.001733	0.001468	Stephenson, Neal
46	963	0.001406	0.001454	Stephenson, Neal
32	882	0.001287	0.001865	Stephenson, Neal
63	634	0.000925	0.002124	Stephenson, Neal
16	630	0.000920	0.000848	Stephenson, Neal
60	589	0.000860	0.001112	Stephenson, Neal
12	576	0.000841	0.001030	Stephenson, Neal
52	558	0.000815	0.001378	Stephenson, Neal
49	543	0.000793	0.001673	Stephenson, Neal
11	535	0.000781	0.001957	Stephenson, Neal
31	525	0.000766	0.001903	Stephenson, Neal
64	468	0.000683	0.003292	Stephenson, Neal
58	429	0.000626	0.000671	Stephenson, Neal
59	381	0.000556	0.001119	Stephenson, Neal
8	361	0.000527	0.000669	Stephenson, Neal
30	344	0.000502	0.000510	Stephenson, Neal
22	291	0.000425	0.000916	Stephenson, Neal
67	236	0.000344	0.001553	Stephenson, Neal
74	165	0.000241	0.000500	Stephenson, Neal
66	157	0.000229	0.000808	Stephenson, Neal
20	142	0.000207	0.000643	Stephenson, Neal
56	106	0.000155	0.000478	Stephenson, Neal
71	88	0.000128	0.000385	Stephenson, Neal
33	65	0.000095	0.000457	Stephenson, Neal
24	57	0.000083	0.000139	Stephenson, Neal
28	11896	0.070307	0.002362	Adams, Douglas
70	10761	0.063599	0.003255	Adams, Douglas
53	10231	0.060467	0.002732	Adams, Douglas
6	8169	0.048280	0.005365	Adams, Douglas
67	7655	0.045242	0.050388	Adams, Douglas
25	7272	0.042979	0.002779	Adams, Douglas
18	6962	0.041147	0.003920	Adams, Douglas
47	6714	0.039681	0.002555	Adams, Douglas
17	6085	0.035963	0.002549	Adams, Douglas
73	5846	0.034551	0.002685	Adams, Douglas
27	5530	0.032683	0.006431	Adams, Douglas
65	5478	0.032376	0.002004	Adams, Douglas
23	4946	0.029232	0.001683	Adams, Douglas
45	4944	0.029220	0.005028	Adams, Douglas
48	4269	0.025230	0.001650	Adams, Douglas
41	4142	0.024480	0.001517	Adams, Douglas
39	3960	0.023404	0.001104	Adams, Douglas
26	3428	0.020260	0.003367	Adams, Douglas
68	3057	0.018067	0.002078	Adams, Douglas
57	2963	0.017512	0.002975	Adams, Douglas
50	2866	0.016939	0.001726	Adams, Douglas
40	2798	0.016537	0.001796	Adams, Douglas
9	2735	0.016164	0.002304	Adams, Douglas
1	2593	0.015325	0.001785	Adams, Douglas
10	2413	0.014261	0.001133	Adams, Douglas
36	2366	0.013983	0.001371	Adams, Douglas
29	2227	0.013162	0.001466	Adams, Douglas
61	2015	0.011909	0.001990	Adams, Douglas
2	2000	0.011820	0.002401	Adams, Douglas
7	1985	0.011732	0.001147	Adams, Douglas
21	1714	0.010130	0.001446	Adams, Douglas
0	1572	0.009291	0.000904	Adams, Douglas
35	1291	0.007630	0.001160	Adams, Douglas
69	1184	0.006998	0.001510	Adams, Douglas
3	1175	0.006944	0.001144	Adams, Douglas
54	1082	0.006395	0.001419	Adams, Douglas
5	918	0.005426	0.001959	Adams, Douglas
12	890	0.005260	0.001592	Adams, Douglas
13	811	0.004793	0.001231	Adams, Douglas
19	734	0.004338	0.000772	Adams, Douglas
14	699	0.004131	0.001605	Adams, Douglas
51	677	0.004001	0.000721	Adams, Douglas
15	671	0.003966	0.000585	Adams, Douglas
31	593	0.003505	0.002149	Adams, Douglas
42	562	0.003322	0.001517	Adams, Douglas
34	503	0.002973	0.000993	Adams, Douglas
46	487	0.002878	0.000735	Adams, Douglas
44	467	0.002760	0.000295	Adams, Douglas
32	411	0.002429	0.000869	Adams, Douglas
30	403	0.002382	0.000598	Adams, Douglas
16	374	0.002210	0.000503	Adams, Douglas
52	358	0.002116	0.000884	Adams, Douglas
58	284	0.001678	0.000444	Adams, Douglas
62	270	0.001596	0.000662	Adams, Douglas
66	263	0.001554	0.001354	Adams, Douglas
8	216	0.001277	0.000400	Adams, Douglas
43	216	0.001277	0.001455	Adams, Douglas
59	193	0.001141	0.000567	Adams, Douglas
38	193	0.001141	0.000334	Adams, Douglas
64	192	0.001135	0.001350	Adams, Douglas
37	184	0.001087	0.000665	Adams, Douglas
55	173	0.001022	0.000358	Adams, Douglas
60	172	0.001017	0.000325	Adams, Douglas
4	118	0.000697	0.000146	Adams, Douglas
63	113	0.000668	0.000379	Adams, Douglas
33	103	0.000609	0.000724	Adams, Douglas
56	90	0.000532	0.000406	Adams, Douglas
11	81	0.000479	0.000296	Adams, Douglas
72	81	0.000479	0.000250	Adams, Douglas
22	80	0.000473	0.000252	Adams, Douglas
49	77	0.000455	0.000237	Adams, Douglas
20	64	0.000378	0.000290	Adams, Douglas
74	54	0.000319	0.000164	Adams, Douglas
24	53	0.000313	0.000130	Adams, Douglas
71	48	0.000284	0.000210	Adams, Douglas
53	26615	0.063563	0.007107	Kress, Nancy
40	23905	0.057091	0.015344	Kress, Nancy
65	21314	0.050903	0.007798	Kress, Nancy
70	20072	0.047937	0.006071	Kress, Nancy
73	18933	0.045216	0.008697	Kress, Nancy
28	18766	0.044818	0.003725	Kress, Nancy
50	17004	0.040609	0.010241	Kress, Nancy
39	16135	0.038534	0.004499	Kress, Nancy
48	13738	0.032810	0.005310	Kress, Nancy
41	13566	0.032399	0.004968	Kress, Nancy
62	12610	0.030116	0.030930	Kress, Nancy
10	12154	0.029027	0.005708	Kress, Nancy
34	11833	0.028260	0.023352	Kress, Nancy
3	11488	0.027436	0.011182	Kress, Nancy
15	11442	0.027326	0.009979	Kress, Nancy
17	8465	0.020216	0.003546	Kress, Nancy
7	8279	0.019772	0.004786	Kress, Nancy
63	7727	0.018454	0.025891	Kress, Nancy
1	7556	0.018045	0.005203	Kress, Nancy
54	7462	0.017821	0.009786	Kress, Nancy
23	7452	0.017797	0.002536	Kress, Nancy
11	7065	0.016873	0.025845	Kress, Nancy
61	6986	0.016684	0.006900	Kress, Nancy
27	6724	0.016058	0.007820	Kress, Nancy
25	6716	0.016039	0.002567	Kress, Nancy
6	6214	0.014840	0.004081	Kress, Nancy
57	6160	0.014712	0.006186	Kress, Nancy
47	5517	0.013176	0.002100	Kress, Nancy
0	4989	0.011915	0.002870	Kress, Nancy
29	4982	0.011898	0.003280	Kress, Nancy
2	4634	0.011067	0.005564	Kress, Nancy
37	4606	0.011000	0.016634	Kress, Nancy
9	4201	0.010033	0.003539	Kress, Nancy
13	4075	0.009732	0.006184	Kress, Nancy
69	3915	0.009350	0.004994	Kress, Nancy
18	3634	0.008679	0.002046	Kress, Nancy
26	3373	0.008056	0.003313	Kress, Nancy
68	3243	0.007745	0.002205	Kress, Nancy
36	2912	0.006955	0.001688	Kress, Nancy
35	2839	0.006780	0.002552	Kress, Nancy
21	2643	0.006312	0.002230	Kress, Nancy
51	2535	0.006054	0.002699	Kress, Nancy
45	2326	0.005555	0.002365	Kress, Nancy
55	2070	0.004944	0.004279	Kress, Nancy
72	1987	0.004745	0.006123	Kress, Nancy
42	1767	0.004220	0.004771	Kress, Nancy
19	1514	0.003616	0.001591	Kress, Nancy
14	1342	0.003205	0.003082	Kress, Nancy
44	1317	0.003145	0.000831	Kress, Nancy
32	1209	0.002887	0.002557	Kress, Nancy
4	1147	0.002739	0.001419	Kress, Nancy
46	995	0.002376	0.001502	Kress, Nancy
59	942	0.002250	0.002766	Kress, Nancy
38	865	0.002066	0.001497	Kress, Nancy
52	803	0.001918	0.001983	Kress, Nancy
5	750	0.001791	0.001601	Kress, Nancy
58	663	0.001583	0.001037	Kress, Nancy
64	608	0.001452	0.004277	Kress, Nancy
31	419	0.001001	0.001519	Kress, Nancy
60	383	0.000915	0.000723	Kress, Nancy
16	369	0.000881	0.000497	Kress, Nancy
43	359	0.000857	0.002418	Kress, Nancy
22	333	0.000795	0.001048	Kress, Nancy
12	297	0.000709	0.000531	Kress, Nancy
74	232	0.000554	0.000703	Kress, Nancy
20	230	0.000549	0.001042	Kress, Nancy
30	224	0.000535	0.000332	Kress, Nancy
71	196	0.000468	0.000858	Kress, Nancy
8	189	0.000451	0.000350	Kress, Nancy
56	160	0.000382	0.000722	Kress, Nancy
67	147	0.000351	0.000968	Kress, Nancy
49	119	0.000284	0.000367	Kress, Nancy
24	101	0.000241	0.000247	Kress, Nancy
66	99	0.000236	0.000510	Kress, Nancy
33	79	0.000189	0.000555	Kress, Nancy
36	616971	0.229599	0.357567	Van Vogt, A. E. (Alfred Elton)
70	169220	0.062973	0.051184	Van Vogt, A. E. (Alfred Elton)
39	144275	0.053690	0.040225	Van Vogt, A. E. (Alfred Elton)
53	100657	0.037458	0.026877	Van Vogt, A. E. (Alfred Elton)
48	95659	0.035598	0.036971	Van Vogt, A. E. (Alfred Elton)
28	88612	0.032976	0.017591	Van Vogt, A. E. (Alfred Elton)
23	83103	0.030926	0.028285	Van Vogt, A. E. (Alfred Elton)
17	78661	0.029273	0.032948	Van Vogt, A. E. (Alfred Elton)
25	73735	0.027440	0.028183	Van Vogt, A. E. (Alfred Elton)
24	72399	0.026942	0.177028	Van Vogt, A. E. (Alfred Elton)
6	65792	0.024484	0.043205	Van Vogt, A. E. (Alfred Elton)
18	63736	0.023719	0.035888	Van Vogt, A. E. (Alfred Elton)
41	60169	0.022391	0.022036	Van Vogt, A. E. (Alfred Elton)
10	59702	0.022217	0.028039	Van Vogt, A. E. (Alfred Elton)
47	59376	0.022096	0.022598	Van Vogt, A. E. (Alfred Elton)
65	58125	0.021631	0.021265	Van Vogt, A. E. (Alfred Elton)
0	48498	0.018048	0.027900	Van Vogt, A. E. (Alfred Elton)
1	45427	0.016905	0.031278	Van Vogt, A. E. (Alfred Elton)
7	43244	0.016093	0.024997	Van Vogt, A. E. (Alfred Elton)
73	41007	0.015260	0.018836	Van Vogt, A. E. (Alfred Elton)
68	38245	0.014232	0.026001	Van Vogt, A. E. (Alfred Elton)
26	36180	0.013464	0.035536	Van Vogt, A. E. (Alfred Elton)
21	35303	0.013138	0.029785	Van Vogt, A. E. (Alfred Elton)
29	35013	0.013030	0.023054	Van Vogt, A. E. (Alfred Elton)
15	34669	0.012902	0.030235	Van Vogt, A. E. (Alfred Elton)
3	33715	0.012547	0.032818	Van Vogt, A. E. (Alfred Elton)
72	27910	0.010386	0.086011	Van Vogt, A. E. (Alfred Elton)
45	27638	0.010285	0.028107	Van Vogt, A. E. (Alfred Elton)
40	27416	0.010203	0.017597	Van Vogt, A. E. (Alfred Elton)
54	27169	0.010111	0.035630	Van Vogt, A. E. (Alfred Elton)
9	27013	0.010053	0.022758	Van Vogt, A. E. (Alfred Elton)
61	25947	0.009656	0.025628	Van Vogt, A. E. (Alfred Elton)
50	25780	0.009594	0.015527	Van Vogt, A. E. (Alfred Elton)
69	24412	0.009085	0.031142	Van Vogt, A. E. (Alfred Elton)
27	19948	0.007423	0.023198	Van Vogt, A. E. (Alfred Elton)
35	19354	0.007202	0.017397	Van Vogt, A. E. (Alfred Elton)
19	15784	0.005874	0.016591	Van Vogt, A. E. (Alfred Elton)
14	15276	0.005685	0.035077	Van Vogt, A. E. (Alfred Elton)
44	12080	0.004495	0.007623	Van Vogt, A. E. (Alfred Elton)
57	11376	0.004233	0.011424	Van Vogt, A. E. (Alfred Elton)
2	11057	0.004115	0.013276	Van Vogt, A. E. (Alfred Elton)
13	10425	0.003880	0.015820	Van Vogt, A. E. (Alfred Elton)
5	9629	0.003583	0.020548	Van Vogt, A. E. (Alfred Elton)
34	5724	0.002130	0.011296	Van Vogt, A. E. (Alfred Elton)
51	5605	0.002086	0.005967	Van Vogt, A. E. (Alfred Elton)
33	5474	0.002037	0.038485	Van Vogt, A. E. (Alfred Elton)
37	4587	0.001707	0.016566	Van Vogt, A. E. (Alfred Elton)
46	4285	0.001595	0.006469	Van Vogt, A. E. (Alfred Elton)
30	3930	0.001463	0.005830	Van Vogt, A. E. (Alfred Elton)
38	3674	0.001367	0.006359	Van Vogt, A. E. (Alfred Elton)
4	3468	0.001291	0.004289	Van Vogt, A. E. (Alfred Elton)
42	2670	0.000994	0.007209	Van Vogt, A. E. (Alfred Elton)
16	2340	0.000871	0.003149	Van Vogt, A. E. (Alfred Elton)
12	2144	0.000798	0.003835	Van Vogt, A. E. (Alfred Elton)
62	2111	0.000786	0.005178	Van Vogt, A. E. (Alfred Elton)
63	2101	0.000782	0.007040	Van Vogt, A. E. (Alfred Elton)
31	1811	0.000674	0.006564	Van Vogt, A. E. (Alfred Elton)
58	1775	0.000661	0.002776	Van Vogt, A. E. (Alfred Elton)
52	1569	0.000584	0.003875	Van Vogt, A. E. (Alfred Elton)
8	1467	0.000546	0.002719	Van Vogt, A. E. (Alfred Elton)
55	1298	0.000483	0.002683	Van Vogt, A. E. (Alfred Elton)
11	1197	0.000445	0.004379	Van Vogt, A. E. (Alfred Elton)
64	1182	0.000440	0.008314	Van Vogt, A. E. (Alfred Elton)
59	1156	0.000430	0.003395	Van Vogt, A. E. (Alfred Elton)
22	1137	0.000423	0.003579	Van Vogt, A. E. (Alfred Elton)
67	868	0.000323	0.005713	Van Vogt, A. E. (Alfred Elton)
60	771	0.000287	0.001456	Van Vogt, A. E. (Alfred Elton)
32	744	0.000277	0.001573	Van Vogt, A. E. (Alfred Elton)
56	692	0.000258	0.003121	Van Vogt, A. E. (Alfred Elton)
20	691	0.000257	0.003130	Van Vogt, A. E. (Alfred Elton)
49	688	0.000256	0.002120	Van Vogt, A. E. (Alfred Elton)
66	613	0.000228	0.003156	Van Vogt, A. E. (Alfred Elton)
74	590	0.000220	0.001787	Van Vogt, A. E. (Alfred Elton)
71	557	0.000207	0.002437	Van Vogt, A. E. (Alfred Elton)
43	544	0.000202	0.003664	Van Vogt, A. E. (Alfred Elton)
29	90930	0.088676	0.059872	Robinson, Kim Stanley
28	88966	0.086761	0.017662	Robinson, Kim Stanley
38	67274	0.065606	0.116436	Robinson, Kim Stanley
73	57501	0.056076	0.026412	Robinson, Kim Stanley
7	53095	0.051779	0.030692	Robinson, Kim Stanley
41	49699	0.048467	0.018202	Robinson, Kim Stanley
53	48407	0.047207	0.012925	Robinson, Kim Stanley
65	32291	0.031491	0.011813	Robinson, Kim Stanley
5	32133	0.031336	0.068572	Robinson, Kim Stanley
17	30707	0.029946	0.012862	Robinson, Kim Stanley
70	30295	0.029544	0.009163	Robinson, Kim Stanley
47	29820	0.029081	0.011349	Robinson, Kim Stanley
40	26312	0.025660	0.016889	Robinson, Kim Stanley
62	25640	0.025004	0.062891	Robinson, Kim Stanley
57	22718	0.022155	0.022814	Robinson, Kim Stanley
48	19367	0.018887	0.007485	Robinson, Kim Stanley
25	19220	0.018744	0.007346	Robinson, Kim Stanley
39	19151	0.018676	0.005339	Robinson, Kim Stanley
6	17552	0.017117	0.011526	Robinson, Kim Stanley
23	17219	0.016792	0.005861	Robinson, Kim Stanley
3	16413	0.016006	0.015976	Robinson, Kim Stanley
1	16072	0.015674	0.011066	Robinson, Kim Stanley
50	16036	0.015638	0.009658	Robinson, Kim Stanley
10	15163	0.014787	0.007121	Robinson, Kim Stanley
0	13957	0.013611	0.008029	Robinson, Kim Stanley
69	13242	0.012914	0.016893	Robinson, Kim Stanley
13	13210	0.012883	0.020047	Robinson, Kim Stanley
2	9626	0.009387	0.011557	Robinson, Kim Stanley
18	9608	0.009370	0.005410	Robinson, Kim Stanley
26	8916	0.008695	0.008757	Robinson, Kim Stanley
45	7886	0.007691	0.008020	Robinson, Kim Stanley
34	7483	0.007297	0.014767	Robinson, Kim Stanley
15	7449	0.007264	0.006496	Robinson, Kim Stanley
14	7398	0.007215	0.016987	Robinson, Kim Stanley
68	7356	0.007174	0.005001	Robinson, Kim Stanley
9	7202	0.007023	0.006068	Robinson, Kim Stanley
21	6964	0.006791	0.005875	Robinson, Kim Stanley
71	6667	0.006502	0.029175	Robinson, Kim Stanley
36	6473	0.006313	0.003751	Robinson, Kim Stanley
35	5794	0.005650	0.005208	Robinson, Kim Stanley
61	4796	0.004677	0.004737	Robinson, Kim Stanley
19	4016	0.003916	0.004221	Robinson, Kim Stanley
51	3988	0.003889	0.004246	Robinson, Kim Stanley
27	3286	0.003205	0.003821	Robinson, Kim Stanley
42	3159	0.003081	0.008530	Robinson, Kim Stanley
44	2962	0.002889	0.001869	Robinson, Kim Stanley
54	2799	0.002730	0.003671	Robinson, Kim Stanley
46	2139	0.002086	0.003229	Robinson, Kim Stanley
55	2134	0.002081	0.004412	Robinson, Kim Stanley
11	1275	0.001243	0.004664	Robinson, Kim Stanley
52	1139	0.001111	0.002813	Robinson, Kim Stanley
22	1065	0.001039	0.003352	Robinson, Kim Stanley
4	888	0.000866	0.001098	Robinson, Kim Stanley
59	812	0.000792	0.002385	Robinson, Kim Stanley
63	776	0.000757	0.002600	Robinson, Kim Stanley
32	737	0.000719	0.001558	Robinson, Kim Stanley
16	705	0.000688	0.000949	Robinson, Kim Stanley
64	680	0.000663	0.004783	Robinson, Kim Stanley
58	666	0.000649	0.001041	Robinson, Kim Stanley
8	584	0.000570	0.001082	Robinson, Kim Stanley
72	552	0.000538	0.001701	Robinson, Kim Stanley
31	551	0.000537	0.001997	Robinson, Kim Stanley
56	515	0.000502	0.002323	Robinson, Kim Stanley
60	505	0.000492	0.000954	Robinson, Kim Stanley
37	481	0.000469	0.001737	Robinson, Kim Stanley
20	445	0.000434	0.002016	Robinson, Kim Stanley
12	432	0.000421	0.000773	Robinson, Kim Stanley
43	365	0.000356	0.002458	Robinson, Kim Stanley
74	362	0.000353	0.001096	Robinson, Kim Stanley
30	354	0.000345	0.000525	Robinson, Kim Stanley
49	324	0.000316	0.000998	Robinson, Kim Stanley
67	286	0.000279	0.001883	Robinson, Kim Stanley
66	151	0.000147	0.000777	Robinson, Kim Stanley
24	141	0.000138	0.000345	Robinson, Kim Stanley
33	138	0.000135	0.000970	Robinson, Kim Stanley
46	477399	0.165407	0.720700	Simak, Clifford D
28	225537	0.078143	0.044774	Simak, Clifford D
53	173616	0.060154	0.046358	Simak, Clifford D
23	142074	0.049225	0.048357	Simak, Clifford D
7	140932	0.048829	0.081466	Simak, Clifford D
41	124188	0.043028	0.045482	Simak, Clifford D
17	87849	0.030437	0.036797	Simak, Clifford D
48	84627	0.029321	0.032707	Simak, Clifford D
10	78634	0.027245	0.036931	Simak, Clifford D
65	77314	0.026787	0.028285	Simak, Clifford D
70	74662	0.025869	0.022583	Simak, Clifford D
25	72305	0.025052	0.027636	Simak, Clifford D
29	63846	0.022121	0.042039	Simak, Clifford D
6	61926	0.021456	0.040666	Simak, Clifford D
47	58640	0.020317	0.022318	Simak, Clifford D
39	57769	0.020016	0.016106	Simak, Clifford D
73	54510	0.018886	0.025038	Simak, Clifford D
40	50869	0.017625	0.032651	Simak, Clifford D
45	49405	0.017118	0.050243	Simak, Clifford D
1	48324	0.016743	0.033273	Simak, Clifford D
26	47881	0.016590	0.047029	Simak, Clifford D
57	44617	0.015459	0.044805	Simak, Clifford D
64	42714	0.014799	0.300441	Simak, Clifford D
50	35033	0.012138	0.021100	Simak, Clifford D
0	33701	0.011677	0.019387	Simak, Clifford D
36	32599	0.011295	0.018893	Simak, Clifford D
3	32050	0.011105	0.031197	Simak, Clifford D
18	30972	0.010731	0.017440	Simak, Clifford D
9	30579	0.010595	0.025762	Simak, Clifford D
61	25851	0.008957	0.025533	Simak, Clifford D
68	25661	0.008891	0.017446	Simak, Clifford D
69	24653	0.008542	0.031450	Simak, Clifford D
19	24537	0.008501	0.025791	Simak, Clifford D
54	24438	0.008467	0.032048	Simak, Clifford D
35	21824	0.007561	0.019618	Simak, Clifford D
44	20685	0.007167	0.013053	Simak, Clifford D
21	19889	0.006891	0.016780	Simak, Clifford D
2	19857	0.006880	0.023841	Simak, Clifford D
14	15215	0.005272	0.034937	Simak, Clifford D
43	14296	0.004953	0.096280	Simak, Clifford D
15	13074	0.004530	0.011402	Simak, Clifford D
27	12097	0.004191	0.014068	Simak, Clifford D
33	10018	0.003471	0.070432	Simak, Clifford D
13	9877	0.003422	0.014989	Simak, Clifford D
63	8347	0.002892	0.027968	Simak, Clifford D
